Cod Venda;NFe;NFCe;Data Venda;Data Recebimento;Nome Cliente; Valor Venda ; Valor Recebido ; Vr. Desconto ; Tx Serviço ;Operação;Tipo Operação;Caixa;Vendedor;Operador;Data Cancelamento;Operador Cancelamento;Operador Desconto;Operador Desc Repique;NRC;Comandas;Série NFCE;Série NFE;Integração;Observação;CO_CLIENTE;Atendente;IC_REVENDA
1460501;;11281;01/02/2023 21:26;01/02/2023 23:36;; R$ 24,00 ; R$ 24,00 ; R$ -   ; R$ 2,40 ;102;LOCA;69901;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1460401;;11280;01/02/2023 19:16;01/02/2023 21:28;; R$ 315,90 ; R$ 315,90 ; R$ -   ; R$ 28,10 ;7;LOCA;69901;EMERSON;CAIXA;;;;;;;1;;;;;501;
1460301;;11279;01/02/2023 19:13;01/02/2023 21:28;; R$ 148,00 ; R$ 148,00 ; R$ -   ; R$ 11,80 ;2;LOCA;69901;EMERSON;CAIXA;;;;;;;1;;;;;501;
1460201;;11278;01/02/2023 19:15;01/02/2023 20:59;; R$ 94,00 ; R$ 94,00 ; R$ -   ; R$ 9,40 ;4;LOCA;69901;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1460101;;11277;01/02/2023 19:48;01/02/2023 20:55;; R$ 12,00 ; R$ 12,00 ; R$ -   ; R$ -   ;64;LOCA;69901;EMERSON;CAIXA;;;;;;;1;;;;;501;
1460001;;11276;01/02/2023 19:03;01/02/2023 20:54;; R$ 96,00 ; R$ 96,00 ; R$ -   ; R$ 8,10 ;6;LOCA;69901;EMERSON;CAIXA;;;;;;;1;;;;;501;
1459901;;11275;01/02/2023 18:28;01/02/2023 19:26;; R$ 50,00 ; R$ 50,00 ; R$ -   ; R$ 5,00 ;1;LOCA;69901;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1459801;;11274;31/01/2023 21:59;31/01/2023 23:51;; R$ 301,00 ; R$ 301,00 ; R$ -   ; R$ 26,10 ;7;LOCA;69801;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1459701;;11273;31/01/2023 22:27;31/01/2023 23:34;; R$ 60,00 ; R$ 60,00 ; R$ -   ; R$ 6,00 ;61;LOCA;69801;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1459601;;11272;31/01/2023 21:32;31/01/2023 23:15;; R$ 467,00 ; R$ 467,00 ; R$ -   ; R$ 36,08 ;103;LOCA;69801;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1459501;;11271;31/01/2023 19:04;31/01/2023 21:58;; R$ 414,00 ; R$ 414,00 ; R$ -   ; R$ 37,40 ;4;LOCA;69801;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1459401;;11270;31/01/2023 21:12;31/01/2023 21:57;; R$ 13,00 ; R$ 13,00 ; R$ -   ; R$ 1,30 ;3;LOCA;69801;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1459301;;11269;31/01/2023 18:14;31/01/2023 21:57;; R$ 136,00 ; R$ 136,00 ; R$ -   ; R$ 11,60 ;108;LOCA;69801;EMERSON;CAIXA;;;;;;;1;;;;;501;
1459201;;11268;31/01/2023 18:20;31/01/2023 20:59;; R$ 125,00 ; R$ 125,00 ; R$ -   ; R$ 12,50 ;2;LOCA;69801;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1459101;;11267;31/01/2023 17:19;31/01/2023 20:59;; R$ 44,00 ; R$ 44,00 ; R$ -   ; R$ 4,40 ;7;LOCA;69801;EMERSON;CAIXA;;;;;;;1;;;;;501;
1459001;;11266;31/01/2023 18:32;31/01/2023 20:58;; R$ 103,00 ; R$ 103,00 ; R$ -   ; R$ 8,30 ;107;LOCA;69801;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1458901;;11265;31/01/2023 17:20;31/01/2023 20:56;; R$ 385,00 ; R$ 385,00 ; R$ -   ; R$ 38,50 ;5;LOCA;69801;EMERSON;CAIXA;;;;;;;1;;;;;501;
1458801;;11264;31/01/2023 19:14;31/01/2023 20:55;; R$ 167,00 ; R$ 167,00 ; R$ -   ; R$ 14,70 ;1;LOCA;69801;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1458701;;11263;31/01/2023 18:14;31/01/2023 20:55;; R$ 122,00 ; R$ 122,00 ; R$ -   ; R$ 12,20 ;8;LOCA;69801;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1458601;;11262;30/01/2023 22:38;30/01/2023 23:47;; R$ 48,00 ; R$ 48,00 ; R$ -   ; R$ 4,80 ;170;LOCA;69701;EMERSON;CAIXA;;;;;;;1;;;;;501;
1458501;;11261;30/01/2023 20:19;30/01/2023 23:47;; R$ 407,00 ; R$ 407,00 ; R$ -   ; R$ 37,70 ;168;LOCA;69701;EMERSON;CAIXA;;;;;;;1;;;;;501;
1458401;;11260;30/01/2023 20:01;30/01/2023 23:47;; R$ 318,00 ; R$ 318,00 ; R$ -   ; R$ 31,80 ;120;LOCA;69701;EMERSON;CAIXA;;;;;;;1;;;;;501;
1458301;;11259;30/01/2023 21:31;30/01/2023 23:46;; R$ 79,00 ; R$ 79,00 ; R$ -   ; R$ 7,10 ;179;LOCA;69701;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1458201;;11258;30/01/2023 21:08;30/01/2023 23:44;; R$ 138,00 ; R$ 138,00 ; R$ -   ; R$ 12,30 ;166;LOCA;69701;EMERSON;CAIXA;;;;;;;1;;;;;501;
1458101;;11257;30/01/2023 20:02;30/01/2023 23:12;; R$ 440,00 ; R$ 440,00 ; R$ -   ; R$ 38,00 ;6;LOCA;69701;EMERSON;CAIXA;;;;;;;1;;;;;501;
1458001;;11256;30/01/2023 20:33;30/01/2023 23:11;; R$ 94,00 ; R$ 94,00 ; R$ -   ; R$ 3,50 ;121;LOCA;69701;EMERSON;CAIXA;;;;;;;1;;;;;501;
1457901;;11255;30/01/2023 20:40;30/01/2023 23:11;; R$ 160,00 ; R$ 160,00 ; R$ -   ; R$ 13,00 ;107;LOCA;69701;EMERSON;CAIXA;;;;;;;1;;;;;501;
1457801;;11254;30/01/2023 21:03;30/01/2023 23:10;; R$ 122,00 ; R$ 122,00 ; R$ -   ; R$ 10,20 ;160;LOCA;69701;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1457701;;11253;30/01/2023 21:03;30/01/2023 23:10;; R$ 74,00 ; R$ 74,00 ; R$ -   ; R$ 6,40 ;167;LOCA;69701;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1457601;;11252;30/01/2023 20:51;30/01/2023 23:10;; R$ 170,00 ; R$ 170,00 ; R$ -   ; R$ 14,00 ;4;LOCA;69701;EMERSON;CAIXA;;;;;;;1;;;;;501;
1457501;;11251;29/01/2023 19:03;29/01/2023 22:07;; R$ 164,90 ; R$ 164,90 ; R$ -   ; R$ 14,49 ;1;LOCA;69601;DAVID;CAIXA;;;;;;;1;;;;;3801;
1457401;;11250;29/01/2023 20:19;29/01/2023 22:06;; R$ 62,00 ; R$ 62,00 ; R$ -   ; R$ 4,20 ;6;LOCA;69601;EMERSON;CAIXA;;;;;;;1;;;;;501;
1457301;;11249;28/01/2023 22:28;29/01/2023 01:05;; R$ 119,00 ; R$ 119,00 ; R$ -   ; R$ 11,90 ;167;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1457201;;11248;28/01/2023 22:01;29/01/2023 01:04;; R$ 575,50 ; R$ 575,50 ; R$ -   ; R$ 30,10 ;20;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1457101;;11247;28/01/2023 21:24;29/01/2023 00:46;; R$ 133,00 ; R$ 133,00 ; R$ -   ; R$ 10,30 ;176;LOCA;69501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1457001;;11246;28/01/2023 21:12;29/01/2023 00:45;; R$ 34,00 ; R$ 34,00 ; R$ -   ; R$ 3,40 ;107;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1456901;;11245;28/01/2023 21:56;29/01/2023 00:43;; R$ 171,00 ; R$ 171,00 ; R$ -   ; R$ 18,60 ;29;LOCA;69501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1456801;;11244;28/01/2023 16:46;29/01/2023 00:40;; R$ 442,00 ; R$ 442,00 ; R$ -   ; R$ 33,70 ;61;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1456701;;11243;28/01/2023 19:56;29/01/2023 00:39;; R$ 460,50 ; R$ 460,50 ; R$ -   ; R$ 38,55 ;135;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1456601;;11242;28/01/2023 21:23;29/01/2023 00:38;; R$ 122,00 ; R$ 122,00 ; R$ -   ; R$ 35,60 ;16;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1456501;;11241;28/01/2023 20:49;29/01/2023 00:33;; R$ 353,00 ; R$ 153,00 ; R$ 200,00 ; R$ 27,30 ;32;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1456401;;11240;28/01/2023 21:02;29/01/2023 00:33;; R$ 299,50 ; R$ 299,50 ; R$ -   ; R$ 23,95 ;21;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1456301;;11239;28/01/2023 21:12;29/01/2023 00:32;; R$ 198,00 ; R$ 198,00 ; R$ -   ; R$ 15,80 ;7;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1456201;;11238;28/01/2023 22:28;29/01/2023 00:29;; R$ 81,00 ; R$ 81,00 ; R$ -   ; R$ 4,10 ;178;LOCA;69501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1456101;;11237;28/01/2023 18:23;29/01/2023 00:29;; R$ 315,00 ; R$ 315,00 ; R$ -   ; R$ 27,50 ;33;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1456001;;11236;28/01/2023 23:01;29/01/2023 00:29;; R$ 164,00 ; R$ 164,00 ; R$ -   ; R$ 16,40 ;103;LOCA;69501;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1455901;;11235;28/01/2023 20:46;29/01/2023 00:28;; R$ 183,00 ; R$ 183,00 ; R$ -   ; R$ 18,30 ;1;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1455801;;11234;28/01/2023 22:37;29/01/2023 00:27;; R$ 217,00 ; R$ 217,00 ; R$ -   ; R$ 21,70 ;15;LOCA;69501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1455701;;11233;28/01/2023 19:34;29/01/2023 00:22;; R$ 192,50 ; R$ 192,50 ; R$ -   ; R$ 12,35 ;134;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1455601;;11232;28/01/2023 21:13;28/01/2023 23:48;; R$ 194,00 ; R$ 194,00 ; R$ -   ; R$ 15,40 ;175;LOCA;69501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1455501;;11231;28/01/2023 20:13;28/01/2023 23:48;; R$ 234,00 ; R$ 234,00 ; R$ -   ; R$ 4,40 ;24;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1455401;;11230;28/01/2023 21:46;28/01/2023 23:47;; R$ 74,00 ; R$ 74,00 ; R$ -   ; R$ 3,40 ;177;LOCA;69501;EXTRA3;CAIXA;;;;;;;1;;;;;901;
1455301;;11229;28/01/2023 17:36;28/01/2023 23:22;; R$ 355,00 ; R$ 355,00 ; R$ -   ; R$ 31,50 ;30;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1455201;;11228;28/01/2023 20:45;28/01/2023 23:19;; R$ 344,00 ; R$ 344,00 ; R$ -   ; R$ 28,40 ;22;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1455101;;11227;28/01/2023 19:08;28/01/2023 23:18;; R$ 449,00 ; R$ 449,00 ; R$ -   ; R$ 36,90 ;34;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1455001;;11226;28/01/2023 21:02;28/01/2023 23:04;; R$ 224,00 ; R$ 224,00 ; R$ -   ; R$ 22,40 ;2;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1454901;;11225;28/01/2023 20:44;28/01/2023 23:04;; R$ 174,00 ; R$ 174,00 ; R$ -   ; R$ 16,99 ;3;LOCA;69501;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1454801;;11224;28/01/2023 16:16;28/01/2023 22:53;; R$ 661,00 ; R$ 661,00 ; R$ -   ; R$ 60,10 ;8;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1454701;;11223;28/01/2023 22:23;28/01/2023 22:53;; R$ 18,00 ; R$ 18,00 ; R$ -   ; R$ 1,80 ;131;LOCA;69501;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1454601;;11222;28/01/2023 20:34;28/01/2023 22:51;; R$ 128,00 ; R$ 128,00 ; R$ -   ; R$ 6,80 ;27;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1454501;;11221;28/01/2023 20:28;28/01/2023 22:50;; R$ 397,00 ; R$ 397,00 ; R$ -   ; R$ 35,20 ;31;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1454401;;11220;28/01/2023 20:03;28/01/2023 22:16;; R$ 504,00 ; R$ 504,00 ; R$ -   ; R$ 48,90 ;131;LOCA;69501;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1454301;;11219;28/01/2023 18:39;28/01/2023 22:09;; R$ 316,00 ; R$ 316,00 ; R$ -   ; R$ 27,60 ;127;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1454201;;11218;28/01/2023 18:14;28/01/2023 22:06;; R$ 151,00 ; R$ 151,00 ; R$ -   ; R$ 13,10 ;179;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1454101;;11217;28/01/2023 18:41;28/01/2023 22:05;; R$ 110,00 ; R$ 110,00 ; R$ -   ; R$ 9,00 ;168;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1454001;;11216;28/01/2023 19:28;28/01/2023 21:53;; R$ 393,00 ; R$ 393,00 ; R$ -   ; R$ 31,30 ;18;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1453901;;11215;28/01/2023 16:28;28/01/2023 21:52;; R$ 713,00 ; R$ 713,00 ; R$ -   ; R$ 63,80 ;29;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1453801;;11214;28/01/2023 17:01;28/01/2023 21:42;; R$ 597,00 ; R$ 597,00 ; R$ -   ; R$ 50,70 ;161;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1453701;;11213;28/01/2023 19:09;28/01/2023 21:41;; R$ 108,00 ; R$ 108,00 ; R$ -   ; R$ 9,30 ;156;LOCA;69501;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1453601;;11212;28/01/2023 17:46;28/01/2023 21:38;; R$ 225,00 ; R$ 225,00 ; R$ -   ; R$ 16,50 ;25;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1453501;;11211;28/01/2023 17:12;28/01/2023 21:37;; R$ 150,00 ; R$ 150,00 ; R$ -   ; R$ 13,00 ;165;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1453401;;11210;28/01/2023 17:58;28/01/2023 21:31;; R$ 244,00 ; R$ 244,00 ; R$ -   ; R$ 26,00 ;153;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1453301;;11209;28/01/2023 18:39;28/01/2023 21:30;; R$ 101,00 ; R$ 101,00 ; R$ -   ; R$ 8,10 ;136;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1453201;;11208;28/01/2023 20:16;28/01/2023 21:29;; R$ 34,00 ; R$ 34,00 ; R$ -   ; R$ 3,40 ;2;LOCA;69501;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1453101;;11207;28/01/2023 17:53;28/01/2023 21:26;; R$ 386,90 ; R$ 386,90 ; R$ -   ; R$ 34,69 ;123;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1453001;;11206;28/01/2023 18:59;28/01/2023 21:15;; R$ 100,00 ; R$ 100,00 ; R$ -   ; R$ 10,00 ;155;LOCA;69501;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1452901;;11205;28/01/2023 19:20;28/01/2023 21:15;; R$ 46,00 ; R$ 46,00 ; R$ -   ; R$ 4,60 ;132;LOCA;69501;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1452801;;11204;28/01/2023 19:16;28/01/2023 21:14;; R$ 41,00 ; R$ 41,00 ; R$ -   ; R$ 4,10 ;144;LOCA;69501;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1452701;;11203;28/01/2023 17:23;28/01/2023 21:14;; R$ 208,00 ; R$ 208,00 ; R$ -   ; R$ 17,80 ;166;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1452601;;11202;28/01/2023 20:30;28/01/2023 21:14;; R$ 10,00 ; R$ 10,00 ; R$ -   ; R$ 1,00 ;65;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1452501;;11201;28/01/2023 17:43;28/01/2023 21:04;; R$ 89,00 ; R$ 89,00 ; R$ -   ; R$ 4,40 ;23;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1452401;;11200;28/01/2023 20:34;28/01/2023 21:03;; R$ 10,00 ; R$ 10,00 ; R$ -   ; R$ 1,00 ;174;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1452301;;11199;28/01/2023 19:01;28/01/2023 21:02;; R$ 37,00 ; R$ 37,00 ; R$ -   ; R$ 13,00 ;159;LOCA;69501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1452201;;11198;28/01/2023 15:57;28/01/2023 21:01;; R$ 502,00 ; R$ 502,00 ; R$ -   ; R$ 44,20 ;7;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1452101;;11197;28/01/2023 16:56;28/01/2023 21:01;; R$ 231,00 ; R$ 231,00 ; R$ -   ; R$ 20,10 ;169;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1452001;;11196;28/01/2023 16:40;28/01/2023 21:00;; R$ 207,00 ; R$ 207,00 ; R$ -   ; R$ 14,70 ;60;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1451901;;11195;28/01/2023 18:59;28/01/2023 20:59;; R$ 102,00 ; R$ 102,00 ; R$ -   ; R$ 10,20 ;154;LOCA;69501;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1451801;;11194;28/01/2023 19:27;28/01/2023 20:59;; R$ 150,00 ; R$ 150,00 ; R$ -   ; R$ 12,00 ;28;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1451701;;11193;28/01/2023 17:12;28/01/2023 20:58;; R$ 130,00 ; R$ 130,00 ; R$ -   ; R$ 10,00 ;164;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1451601;;11192;28/01/2023 19:22;28/01/2023 20:58;; R$ 111,00 ; R$ 111,00 ; R$ -   ; R$ 9,00 ;126;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1451501;;11191;28/01/2023 16:28;28/01/2023 20:55;; R$ 507,00 ; R$ 507,00 ; R$ -   ; R$ 43,20 ;13;LOCA;69501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1451401;;11190;28/01/2023 17:53;28/01/2023 20:54;; R$ 194,00 ; R$ 194,00 ; R$ -   ; R$ 14,90 ;24;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1451301;;11189;28/01/2023 18:26;28/01/2023 20:54;; R$ 72,00 ; R$ 72,00 ; R$ -   ; R$ 4,20 ;55;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1451201;;11188;28/01/2023 18:27;28/01/2023 20:53;; R$ 108,00 ; R$ 108,00 ; R$ -   ; R$ 7,80 ;121;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1451101;;11187;28/01/2023 18:47;28/01/2023 20:52;; R$ 135,00 ; R$ 135,00 ; R$ -   ; R$ 13,50 ;247;LOCA;69501;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1451001;;11186;28/01/2023 16:03;28/01/2023 20:51;; R$ 233,00 ; R$ 233,00 ; R$ -   ; R$ 20,30 ;3;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1450901;;11185;28/01/2023 18:55;28/01/2023 20:15;; R$ 61,00 ; R$ 61,00 ; R$ -   ; R$ 4,60 ;71;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1450801;;11184;28/01/2023 16:11;28/01/2023 20:09;; R$ 376,00 ; R$ 376,00 ; R$ -   ; R$ 33,10 ;2;LOCA;69501;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1450701;;11183;28/01/2023 17:59;28/01/2023 20:07;; R$ 51,00 ; R$ 51,00 ; R$ -   ; R$ 3,60 ;160;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1450601;;11182;28/01/2023 18:25;28/01/2023 20:06;; R$ 66,00 ; R$ 66,00 ; R$ -   ; R$ 3,60 ;54;LOCA;69501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1450501;;11181;28/01/2023 16:14;28/01/2023 20:06;; R$ 152,00 ; R$ 152,00 ; R$ -   ; R$ 12,20 ;9;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1450401;;11180;28/01/2023 18:58;28/01/2023 20:06;; R$ 24,00 ; R$ 24,00 ; R$ -   ; R$ 2,40 ;149;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1450301;;11179;28/01/2023 17:02;28/01/2023 20:05;; R$ 197,00 ; R$ 197,00 ; R$ -   ; R$ 3,00 ;167;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1450201;;11178;28/01/2023 17:16;28/01/2023 20:05;; R$ 138,00 ; R$ 138,00 ; R$ -   ; R$ 12,30 ;148;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1450101;;11177;28/01/2023 19:03;28/01/2023 20:05;; R$ 105,00 ; R$ 105,00 ; R$ -   ; R$ 6,00 ;31;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1450001;;11176;28/01/2023 18:58;28/01/2023 20:04;; R$ 100,00 ; R$ 100,00 ; R$ -   ; R$ 10,00 ;67;LOCA;69501;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1449901;;11175;28/01/2023 17:04;28/01/2023 19:52;; R$ 116,50 ; R$ 116,50 ; R$ -   ; R$ 30,65 ;163;LOCA;69501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1449801;;11174;28/01/2023 18:59;28/01/2023 19:51;; R$ 72,00 ; R$ 72,00 ; R$ -   ; R$ 4,20 ;130;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1449701;;11173;28/01/2023 16:51;28/01/2023 19:49;; R$ 297,00 ; R$ 297,00 ; R$ -   ; R$ 25,20 ;16;LOCA;69501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1449601;;11172;28/01/2023 18:14;28/01/2023 19:47;; R$ 34,00 ; R$ 34,00 ; R$ -   ; R$ 33,40 ;57;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1449501;;11171;28/01/2023 15:50;28/01/2023 19:43;; R$ 230,00 ; R$ 230,00 ; R$ -   ; R$ 20,00 ;1;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1449401;;11170;28/01/2023 17:51;28/01/2023 19:01;; R$ 62,00 ; R$ 62,00 ; R$ -   ; R$ 3,20 ;147;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1449301;;11169;28/01/2023 17:06;28/01/2023 19:01;; R$ 61,00 ; R$ 61,00 ; R$ -   ; R$ 4,60 ;10;LOCA;69501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1449201;;11168;28/01/2023 16:21;28/01/2023 19:00;; R$ 1.892,00 ; R$ 1.892,00 ; R$ -   ; R$ 163,80 ;4;LOCA;69501;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1449101;;11167;28/01/2023 17:34;28/01/2023 18:06;; R$ 44,00 ; R$ 44,00 ; R$ -   ; R$ 6,00 ;162;LOCA;69501;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1449001;;11166;28/01/2023 15:35;28/01/2023 16:07;; R$ 27,00 ; R$ 27,00 ; R$ -   ; R$ 2,70 ;12;LOCA;69501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1448901;;11165;27/01/2023 19:23;28/01/2023 00:28;; R$ 184,00 ; R$ 184,00 ; R$ -   ; R$ 15,40 ;8;LOCA;69401;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1448801;;11164;27/01/2023 22:42;28/01/2023 00:24;; R$ 84,00 ; R$ 84,00 ; R$ -   ; R$ 6,90 ;90;LOCA;69401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1448701;;11163;27/01/2023 21:11;28/01/2023 00:24;; R$ 329,00 ; R$ 329,00 ; R$ -   ; R$ 28,40 ;16;LOCA;69401;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1448601;;11162;27/01/2023 20:17;28/01/2023 00:22;; R$ 875,00 ; R$ 875,00 ; R$ -   ; R$ 74,86 ;4;LOCA;69401;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1448501;;11161;27/01/2023 22:37;28/01/2023 00:16;; R$ 297,00 ; R$ 297,00 ; R$ -   ; R$ 29,70 ;22;LOCA;69401;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1448401;;11160;27/01/2023 18:25;28/01/2023 00:10;; R$ 146,00 ; R$ 146,00 ; R$ -   ; R$ 13,10 ;169;LOCA;69401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1448301;;11159;27/01/2023 18:23;28/01/2023 00:04;; R$ 468,00 ; R$ 468,00 ; R$ -   ; R$ 42,30 ;167;LOCA;69401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1448201;;11158;27/01/2023 22:54;28/01/2023 00:01;; R$ 83,00 ; R$ 83,00 ; R$ -   ; R$ 5,30 ;6;LOCA;69401;MARCOS;CAIXA;;;;;;;1;;;;;3301;
1448101;;11157;27/01/2023 18:49;28/01/2023 00:00;; R$ 637,00 ; R$ 637,00 ; R$ -   ; R$ 54,70 ;19;LOCA;69401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1448001;;11156;27/01/2023 23:00;27/01/2023 23:59;; R$ 105,00 ; R$ 105,00 ; R$ -   ; R$ 7,50 ;30;LOCA;69401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1447901;;11155;27/01/2023 21:33;27/01/2023 23:38;; R$ 263,00 ; R$ 263,00 ; R$ -   ; R$ 20,40 ;32;LOCA;69401;HENRIQUE;CAIXA;;;;;;;1;;;;;3201;
1447801;;11154;27/01/2023 22:07;27/01/2023 23:37;; R$ 170,00 ; R$ 170,00 ; R$ -   ; R$ 14,00 ;13;LOCA;69401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1447701;;11153;27/01/2023 19:39;27/01/2023 23:37;; R$ 461,00 ; R$ 461,00 ; R$ -   ; R$ 40,10 ;21;LOCA;69401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1447601;;11152;27/01/2023 20:27;27/01/2023 23:36;; R$ 154,00 ; R$ 154,00 ; R$ -   ; R$ 12,40 ;2;LOCA;69401;EXTRA1;CAIXA;;;;;;;1;;;;;701;
